AAI;Special Restaurants, Sport and Leisure;;;Café Afro;Man bekommt dort gutes Essen, Getränke, Schachbretter und ausländische Zeitschriften;Türkenstraße;3;;;1090;Wien;Österreich;;;Täglich 8:00 - 24:00;;;http://www.cafeafro.at/; 004369918175144;;Special Restaurants, Sport and Leisure;Café Afro;Great food and drink, chess, and magazines from all over the world;;کافی شاپ آفرو ;غذاها، و نوشیدنی های عالی، بازی شطرنج و مجلات از سراسر جهان;;مقهى Afro;الكثير من الضيافة , شطرنج ومجلاّت من كافة أنحاء العالم ;;Café Afro;Pour bien manger, boire un coup, jouer aux échecs et lire la presse internationale;https://www.facebook.com/CafeAfro/?fref=ts
DKN/INTO;Education Advice;;;Lernbetreuung;Beratung und Hilfe beim Lernen;Margaretengürtel;18;5;9b;1050;Wien;Österreich;;;;;into.wien@diakonie.at;"https://diakonie.at/einrichtung/wien-integration-von-fluechtlingen
";004314023982;;;Learning Support;Counselling and help with learning;;مشاوره تحصیلی;مشاوره و کمک در یادگیری ;;دعم التعلم;الاستشارة والمساعدة في التعلم;;Soutien pédagogique ;Conseil et aide pédagogique.;
DMO;Doctors;;Arabic, English, Kurdish;Dr. Mustafa Osso;Allgemeinmediziner, spricht Arabisch, Englisch und Kurdisch ;Oswald Redlich-Straße;36;8;7;1210;Wien;Österreich;;;"
Mo: 9:00 - 13:00, 14:00 - 18:00         
Di: 15:00 - 19:00         
Mi, Do: 9:00 - 13:00                                              
           ";;;http://www.docfinder.at/arzt/psychiatrie-und-psychotherapeutische-medizin/1210-wien/dr-mustafa-osso-39844_1;004312596183;;;Dr. Mustafa Osso;General Practitioner speaking Arabic, English and Kurdish;;Dr. Mustafa Osso;دکتر عمومی به زبان عربی, کردی و انگلیسی‎‎ صحبت می کند.;;طبيب عام Dr. Mustafa Osso;طبيب عام يتحدث اللغة العربية, الإنجليزية و الكردية;;Dr. Mustafa Osso;Médecin généraliste qui maîtrise l'allemand, l'arabe, l'anglais et le kurde. ;
DRAA;Opticians;;Arabic, English, Farsi;Dr. Ahmad Abadi;Augenheilkunde und Optometrie, spricht Deutsch, Englisch, Arabisch, Farsi;Wiedner Hauptstraße;135;;;1050;Wien;Österreich;;;"Mo, Mi: 12:00 - 19:00
Di, Fr: 8:00 - 14:00
Do: 8:00 - 12:30, 14:00 - 18:00";;augenarzt@abadi.at;http://abadi.at/;004315452151;;;Dr. Ahmad Abadi;Ophthalmologist speaking German, English, Arabic and Farsi;;Dr. Ahmad Abadi;دکتر چشم به زبان عربی,  فارسی, المانی و انگلسی‎‎‎‎ صحبت می کند;;طبيب عيون Dr. Ahmad Abadi;طبيب عيون يتحدث الألمانية والإنجليزية والعربية والفارسية;;Dr. Ahmad Abadi;Médecin spécialisé en ophtalmologie et en optométrie qui maîtrise l'allemand, l'anglais, l'arabe et le farsi. ;
DRBSG;Specialists, Trauma Therapy and Psychotherapy;;English, Arabic, Farsi;Dr. Babak Safdari Ghandehari;Neurologie, Psychiatrie und Psychotherapeutische Medizin, spricht Englisch, Deutsch, Persisch;Simmeringer Platz;1;;11;1110;Wien;Österreich;;;;;        mail@dr-safdari.at;http://www.dr-safdari.at/;004317671598;;;Dr. Babak Safdari Ghandehari;Neurologist and Psychologist speaking English, German and Persian;;Dr. Babak Safdari Ghandehari;دکتر اعصاب و روان پزشکی به زبان فارسی, المانی و انگلیسی‎‎‎ صحبت می کند.;;طبيب أعصاب وعلم نفس Dr. Babak Safdari Ghandehari;طبيب الأعصاب وعلم النفس يتحدث الإنجليزية والألمانية و الفارسية;;Dr. Babak Safdari Ghandehari;Médecin spécialisé en neurologie, psychiatrie et psychothérapie qui maîtrise l'allemand, l'anglais et le perse. ;
DREN;Doctors;;Farsi, English;Dr. Ehsani Naghme;Ärztin für Allgemeinmedizin, spricht Farsi und Englisch;Hütteldorfer Straße;16-22;1;4;1150;Wien;Österreich;;;"Mo: 14:00 - 18:00         
Di, Do: 9:00 - 13:00                                              
Mi: 15:00 - 19:00                                           
Fr: 12:00 - 16:00";;;;004319825241;;;Dr. Ehsani Naghme;General Practitioner speaking Farsi and English;;Dr. Ehsani Naghme;دکتر عمومی به زبان فارسی و انگلیسی‎‎  صحبت می کند‎.;;طبيب عام Dr. Ehsani Naghme;طبيب عام يتحدث الفارسية والإنجليزية;;Dr. Ehsani Naghme;Médecin généraliste qui maîtrise l'allemand, le farsi et l'anglais.;
DRH;Doctors;;Arabic, English, Kurdish;Dr. Hajo;Allgemeinmediziner, spricht Arabisch, Kurdisch und Englisch;Nußdorfer Str;46-48;1;3;1090;Wien;Österreich;;;"Mo, Mi: 13.00 - 18.00
Di, Do: 9.00 - 13.00
Fr: 14.00 - 17.00";;;http://www.ordination-hajo.at/;004313172133;;;Dr. Hajo;General Practitioner speaking Arabic, Kurdish and English;;Dr. Hajo;دکتر عمومی به زبان عربی، کردی و انگلیسی‎‎‎‎ صخبت می کند.;;طبيب عام Dr. Hajo;طبيب عام يتحدث العربية والكردية و الانكليزية;;Dr. Hajo;Médecin généraliste qui maîtrise l'allemand, l'arabe, l'anglais et le kurde. ;
DRNAZ;Doctors;;Arabic;Dr. Nashat Al-Zubaidi;Allgemeinmediziner, Spricht Deutsch und Arabisch;Türkenstraße;10;;2;1090;Wien;Österreich;;;"Mo, Mi, Do: 15:00 - 18:00         
Di: 9:00 - 12:00                                                      
Fr: 10:00 - 13:00";;;http://www.docfinder.at/arzt/allgemeinmedizin/1090-wien/mr-dr-nashat-al-zubaidi-2286_1;0043131957840;;;Dr. Nashat Al-Zubaidi;General Practitioner speaking German and Arabic;;Dr. Nashat Al-Zubaidi;دکتر  عمومی به زبان عربی و المانی‎‎‎ صحبت می کند.;;طبيب عام Dr. Nashat Al-Zubaidi;طبيب عام يتحدث الألمانية و العربية;;Dr. Nashat Al-Zubaidi;Médecin généraliste qui maîtrise l'allemand et l'arabe. ;
DRSMMJ;Specialists ;;Farsi;Dr. med. univ. Sheriat-Moharery M J;Arzt für Ortopädie, spricht Farsi und Deutsch;Brünner Str;219;A1;12;1210;Wien;Österreich;;;Mo - Do: 14:00 - 19:00         ;;;http://www.docfinder.at/arzt/orthopaedie-und-orthopaedische-chirurgie/1210-wien/dr-mohammad-jafar-sheriat-moharery-21744_1;004312943899;;;Dr. med. univ. Sheriat-Moharery M J;Orthopedist speaking German and Farsi;;Dr. med. univ. Sheriat-Moharery M J;دکترارتوپد به زبان فارسی و آلمانی‎‎‎ صحبت می کند.;;طبيب مجبر Dr. med. univ. Sheriat-Moharery M ;طبيب مجبّر يتحدث الألمانية والفارسية;;Dr. med. univ. Sheriat-Moharery M J;Médecin orthopédiste qui maîtrise l'allemand et le farsi. ;
DRYH;Dentists;;Farsi;Mr. Dr. Yasdan Honarwasch;Zahnarzt, spricht Farsi und Deutsch;Getreidemarkt;11;;;1060;Wien;Österreich;;;Mo, Di, Do, Fr: 8:30 - 12:00, 13:30 - 18:00;Mittwochs nach Terminvereinbarung;;http://dr-honarwasch.stadtausstellung.at/ ;0043158783000;;;Mr. Dr. Yasdan Honarwasch;Dentist speaking Farsi and German;;Mr. Dr. Yasdan Honarwasch;دکتر دندان به زبان فارسی و آلمانی‎‎‎‎ صحبت می کند.;;طبيب أسنان Mr. Dr. Yasdan Honarwasch;طبيب أسنان يتحدث الفارسية و الألمانية;;Mr. Dr. Yasdan Honarwasch;Dentiste qui maîtrise l'allemand et le farsi. ;
DRYZ;Doctors;;Farsi;Dr. Yvetta Zakarian;Ärztin für Allgemeinmedizin, spricht Deutsch und Farsi;Theresiengasse;52;;2;1180;Wien;Österreich;;;"Mo: 12.00 – 17.00
Di: 15.00 – 19.00
Mi, Fr: 9.00 – 13.00
Do: 7.00- 10.00";;;http://ordination-zakarian.at/ ;004314067284;;;Dr. Yvetta Zakarian;General Practitioner speaking German and Farsi;;Dr. Yvetta Zakarian;دکتر عمومی خانم به زبان فارسی و المانی‎‎‎‎‎‎‎ صحبت می کند.;;طبيب عام Dr. Yvetta Zakarian;طبيب عام يتحدث الألمانية والفارسية;;Dr. Yvetta Zakarian;Médecin généraliste qui maîtrise l'allemand et le farsi. ;
DSE;Work Advice;;;DSE Wien;Der Wiener Dachverband für sozial-ökonomische Einrichtungen;Taborstraße;24;;18;1020;Wien;Österreich;;;;;office@dse-wien.at;http://www.dse-wien.at/;00431720388066;;;DSE Wien;The Viennese umbrella organisation for socio-economic establishments;;DSE Wien;مجموعه سازمانهای اجتماعی اقتصادی وین;;DES WIEN;منظمة مظلة فيينا للمؤسسات الاجتماعية والاقتصادية;;DSE Wien;Association de Vienne pour les établissements socio-économiques. ;
DSJ;Doctors;Doctors;Arabic;Dr. med. univ. Saliba Joseph;;Rosa Jochmann-Ring ;5;4;3;1110;Wien;Österreich;;;"Mo, Di: 9:00 - 12:00, 15:00 - 18:00                
Mi, Do: 15:00 - 18:00  
Fr: 13:00 - 16:00";;;http://www.docfinder.at/arzt/allgemeinmedizin/1110-wien/dr-joseph-saliba-12820_1;004317688333;;;Dr. med. univ. Saliba Joseph;General Practitioner speaking German and Arabic;;Dr. med. univ. Saliba Joseph;دکتر عمومی به زبان عربی و المانی ‎‎ صحبت می کند.;;طبيب عام Dr. med. univ. Saliba Joseph;طبيب عام يتحدث الألمانية و العربية;;Dr. med. univ. Saliba Joseph;Médecin généraliste qui maîtrise l'allemand et l'arabe. ;
DESSI;Refugee/ Migration Counselling;refugee counselling;Ongoing Procedure, UMRs;Dessi - Deserteurs- and Flüchtlingsberatung;Bietet Beratung für Flüchtlinge, vor allem im Bezug auf ihre rechtliche Situation;Schottengasse;3A;1;59;1010;Wien;Österreich;;;Mi: 18.00 - 19.30;;info@deserteursberatung.at;http://www.deserteursberatung.at/;004315337271;;;Dessi - Counselling for Deserters and Refugees;Offers counselling to refugees, especially regarding their legal situation and Austrian law;;Dessi دفتر مشاوره پناهندگی;این انجمن زمینه یی مشاوره برای پناهجویان، به ویژه در زمینه وکالت حقوقیشان  فراهم می نماید.;;منتديات - الاستشارة عن الفارين واللاجئين;تقدم المشورة للاجئين ، خاصة في المسائل التي تخص وضعهم القانوني والقوانين النمساوية .;;Dessi - Deserteurs- and Flüchtlingsberatung;Consultations pour les réfugiés, surtout en ce qui concerne leur situation juridique. ;https://de-de.facebook.com/dessi.fluchtlingsberatung
DSS;Language Learning;;Asylum, Subsidiary Protection;Das Sprachenstudio;Institut für Deutsch und Fremdsprachenkurse;Mariahilferstraße;93;1;15;1060;Wien;Österreich;;;"Mo - Do: 7:30-18:30
Fr: 7:30-15:30";;info@sprachen-studio.at;http://sprachen-studio.at ;004319579649;;;Das Sprachenstudio;Language institute offering German and foreign language courses;;استودیوی زبان;موسسه زبان آلمانی وزبانهای خارجی دیگر. ;;Das Sprachenstudio;معهد لغة يقدم دورات اللغة الألمانية والأجنبية;;Das Sprachenstudio;Institut de langues offrant des cours d'allemand et de langues étrangères. ;
DVB;Employment Authorities, Work Advice;;;Dachverband - Wiener Sozialeinrichtungen;Vernetzung von Sozialpolitik, Verwaltung und sozialen Unternehmen;Seidengasse ;9;;;1070;Wien;Österreich;;;;;;http://www.dachverband.at/;0043131718660;;;Umbrella Organisation - Viennese Social Establishments;Network of socio-political, administrative and social enterprises;;مجوعه سازمانهای اجتماعی وین;مجموعه سازمانهای اجتماعی و در زمینه سیاست اجتماعی;;منظمة مظلة - مؤسسات فيينا الاجتماعية;الربط الشبكي للمؤسسات الاجتماعية والسياسية والإدارية والاجتماعية;;Dachverband - Wiener Sozialeinrichtungen;Réseau de politique sociale, administrative et entreprises sociales.  ;
ELIS;Food Distribution;;Free;Elisabeth-Brot;Essensausgabe;Landstraßer Hauptstraße;4a;;;1030;Wien;Österreich;;;;;office@elisabethinen-wien.at;http://www.elisabethinen-wien.at/unser_orden/elisabeth_brot/;00431711260;;;Elisabeth-Brot;Food distribution;;Elisabeth-Brot;اهدای غذا;;Elisabeth-Brot;توزيع المواد الغذائية;;Elisabeth-Brot;Distribution de repas.;
ERZ;Churches;churches;;Armenisch-Katholische Gemeinde;Kirche;Mechitaristengasse;4;;;1070;Wien;Österreich;;;;;mechitaristen@mechitaristen.at;http://www.erzdioezese-wien.at/pages/inst/14425221;004315236417;P. Mag. Vahan S. Hovagimian CMV;;Armenian-Catholic Community;Church;;کلیسای کاتولیک ارامنه;کلیسا;; مجتمع الأرمن الكاثوليك;كنيسة;;Armenisch-Katholische Gemeinde;Eglise arménienne catholique. ;
ERZ;Churches;churches;;Gemeinde aus dem Nahen und Mittleren Osten;Kirche;Pulverturmgasse;11;;;1090;Wien;Österreich;;;;;arge.aag@gmx.net;http://www.erzdioezese-wien.at/pages/inst/14426879;00446643105145;P. Mag. Michel Harb CML;;Community from the Middle East;Church;;کلیسای خاور میانه;کلیسا;;الجالية من الشرق الأوسط;كنيسة;;Gemeinde aus dem Nahen und Mittleren Osten;Eglise.;
ERZ;Churches;churches;;Internationale Gemeinde;Kirche;Pulverturmgasse;11;;;1090;Wien;Österreich;;;;;arge.aag@gmx.net;http://www.erzdioezese-wien.at/pages/inst/14428059;00446643105145;KR Msgr. Petrus Bsteh;;International Community;Church;;کلیسای بین المللی;کلیسا;;المجتمع الدولي;كنيسة;;Internationale Gemeinde;Eglise.;
ERZ;Churches;churches;;Afrikanische Gemeinde;Kirche;Pulverturmgasse;11;;;1090;Wien;Österreich;;;;;arge.aag@gmx.net;http://www.erzdioezese-wien.at/pages/inst/14428061;00446643105145;Michael Sebastian Kenga Mwambegu;;African Community;Church;;کلیسای آفریقایی;کلیسا;;الجالية الأفريقية;كنيسة;;Afrikanische Gemeinde;Eglise.;
ERZ;Churches;churches;;Englischsprachige Gemeinde;Kirche;Kreuzherrengasse;1;;;1040;Wien;Österreich;;;;;vescc@aon.at;http://www.erzdioezese-wien.at/pages/inst/14427993;004314021830;Ashenafi Moges;;English-speaking Community;Church;;کلیسای انگلیسی زبان;کلیسا;;الناطقة بالإنجليزية الجالية;كنيسة;;Englischsprachige Gemeinde;Eglise anglophone. ;
FBUS;Food Distribution;;Free;Essensausgabe;Gratis Essen;Bahnhof Meidling;;;;1120;Wien;österreich;;;Täglich: 19:45 – 20:10;Aufgang Schedifkaplatz;;;;;;Food Distribution;Free food;;اهدای غذای رایگان;اهدای غذای رایگان;;توزيع المواد الغذائية;طعام مجاني;;Distribution de repas;Distribution de repas gratuits.;
FFI;Language Learning;;0-5 years;Start up;Deutschkurs zur Vorbereitung für einen guten Start in die Schule;Karl-Meißl-Straße;6;6;5A;1200;Wien;Österreich;;;Mo, Mi, Do: 14:30 – 16:00;;office@fit4int.at;http://de.fit4int.at/ ;004319257746;;;Start up;German course to prepare children for a good start at school;;Start up;کلاس زبان آلمانی جهت آماده سازی برای یک شروع موفقیت آمیزبرای مدرسه ;;Start up;دورة اللغة الألمانية لإعداد الأطفال لبداية جيدة في المدرسة;;Start up;Cours d'allemand préparatoire pour un bon commencement scolaire. ;https://www.facebook.com/pages/Fit-f%C3%BCr-Integration/291873134160258
FFI;Language Learning, Work Advice, Training Opportunities;;Women;Fit 4 Integration;Für Frauen mit Migrationshintergrund, welche sich in den österreichischen Arbeitsmarkt integrieren möchten, jedoch noch nicht über ausreichende Kompetenzen verfügen.;Karl-Meißl-Straße;6;6;5A;1200;Wien;Österreich;;;;;office@fit4int.at;http://de.fit4int.at/ ;004319257746;;;Fit 4 Integration;For women with migrational backgrounds who want to start working in Austria but do not yet have the necessary competencies;;Fit 4 Integration;برای زنان مهاجری که میخواهند به بازار کار اتریش وارد شوند اما فاقد معلومات لازم هستند ;;Fit 4 Integration; للنساء من خلفيات الهجرة الذين يرغبون في بدء العمل في النمسا ولكن لم يكن لديك الكفاءات اللازمة;;Fit 4 Integration;Pour les femmes d'origine immigrée ayant des qualifications insuffisantes, mais qui souhaitent s'intégrer au marché du travail en Autriche. ;https://www.facebook.com/pages/Fit-f%C3%BCr-Integration/291873134160258
FFI;Childcare, Education, Training Opportunities;;6-10 years;Peer - Group - Hilfe;Nachmittagsbetreuung für Kinder, um Hausaufgaben zu machen und schulische Leistungen zu verbessern;Karl-Meißl-Straße;6;6;5A;1200;Wien;Österreich;;;;;office@fit4int.at;http://de.fit4int.at/ ;004319257746;;;Peer - Group - Help;Afternoon care for children where they can do homework and improve their academic performance;;کمک گروهی;مراقبت عصرگاهی ویژه کودکان، کمک درسی در حل تمرینات مدرسه ;;Peer - Group - Help;لرعاية بعد الظهر للأطفال حيث يمكن أن يقوما بواجباتهم وتحسين أدائهم الأكاديمي;;Peer - Group - Hilfe;Garderie l'après-midi pour enfants, afin de faire les devoirs et d'améliorer les résultats scolaires. ;https://www.facebook.com/pages/Fit-f%C3%BCr-Integration/291873134160258
FFI;Language Learning;;;Deutsch - Mittelstufe B1;Bereits erworbene Grundkenntnisse werden vertieft, der Wortschatz erweitert. B1 Kurse dauern ca. 3 Monate und schließen mit einer ÖSD Prüfung ab.;Karl-Meißl-Straße;6;6;5A;1200;Wien;Österreich;;;;;office@fit4int.at;http://de.fit4int.at/ ;004319257746;;;German - Intermediate B1;Already-acquired basic knowledge is deepened and vocabulary expanded. B1 courses last about 3 months and end with an ÖSD examination;;Deutsch - Mittelstufe B1;معلومات پیشین خود را در زبان آلمانی تقویت کرده و به مجموعه لغاتتان بیفزائید. در پایان سه ماه کلاس زبان میتوانید امتحان زبان ÖSD را پاس کنید. ;;الألمانية - المتوسطة B1;وتعميق المعارف الأساسية المكتسبة بالفعل وتوسيع المفردات. دورات B1 تستمر حوالي 3 أشهر وتنتهي مع إجراء فحص OSD;;Allemand - Mittelstufe B1;Approfondissement des connaissances de base et développement du vocabulaire. Les cours du niveau B1 durent environ 3 mois et se terminent par un examen du ÖSD.  ;https://www.facebook.com/pages/Fit-f%C3%BCr-Integration/291873134160258
FFI;Language Learning;;;Sprachprüfungen;Prüfungen für die Sprachlevel A1/A2/B1/B2;Karl-Meißl-Straße;6;6;5A;1200;Wien;Österreich;;;;;office@fit4int.at;http://de.fit4int.at/ ;004319257746;;;Language Examinations;Exams for language levels A1/A2/B1/B2;;امتحان زبان;امتحان زبان سطوح A1/A2/B1/B2;;امتحانات اللغة;امتحانات مستويات اللغة A1 / A2 / B1 / B2;;Examens linguistiques;Examens pour les niveaus A1/A2/B1/B2.;https://www.facebook.com/pages/Fit-f%C3%BCr-Integration/291873134160258
FFI;Language Learning;;;Deutschkurse AMS;Deutschkurs zur Vorbereitung für den Arbeitsmarkt;Karl-Meißl-Straße;6;6;5A;1200;Wien;Österreich;;;;;office@fit4int.at;http://de.fit4int.at/ ;004319257746;;;AMS German Course;German course in preparation for entering the job market;;کلاس زبان آلمانی اداره کاریابی;کلاس زبان جهت آماده سازی برای  بازار کار;;AMS دورة الألماني;دورة اللغة الألمانية استعدادا لدخول سوق العمل;;Cours d'allemand AMS;Cours d'allemand préparatoires pour rentrer sur le marché du travail. ;https://www.facebook.com/pages/Fit-f%C3%BCr-Integration/291873134160258
FL;Sexual Health, Sexual Health without Ecard, Gynecologists, Gynecologists without Ecard;;11-17 years;First Love Ambulanz Krankenanstalt Rudolfstiftung;Beratungsstelle für Jugendliche zu Sexualität, Verhütung und Schwangerschaft bis zum 18. Geburtstag;Juchgasse;25;;;1030;Wien ;Österreich;;;;;;http://www.firstlove.at/first_love_oesterreich.htm;;;;First Love Clinic Rudolfstiftung;Counselling for young people under 18 on sexuality, contraception and pregnancy;;First Love Ambulanz Krankenanstalt Rudolfstiftung;مرکز مشاوره به نوجوانان زیر ۱۸ سال در زمینه روابط جنسی، راههای جلوگیری و پیشگیری از حاملگی. ;;First Love عيادة Rudolfstiftung;الاستشارة للشباب تحت 18 بشأن السلوك الجنسي ومنع الحمل والحمل;;First Love Ambulanz Krankenanstalt Rudolfstiftung;Service de consultations pour jeunes jusqu'à l'âge de 18 ans sur la sexualité, la contraception et la grossesse.;
FL;Sexual Health, Sexual Health without Ecard, Gynecologists, Gynecologists without Ecard;;11-17 years;First Love Ambulanz Hanusch-Krankenhaus;Beratungsstelle für Jugendliche zu Sexualität, Verhütung und Schwangerschaft bis zum 18. Geburtstag;Heinrich Collin-Straße;30;;;1140;Wien;Österreich;;;;;;http://www.firstlove.at/first_love_oesterreich.htm;;;;First Love Clinic Hanusch-Krankenhaus;Counselling for young people under 18 on sexuality, contraception and pregnancy;;First Love Ambulanz Hanusch-Krankenhaus;مرکز مشاوره به نوجوانان زیر ۱۸ سال در زمینه روابط جنسی، راههای جلوگیری و پیشگیری از حاملگی.;;First Love عيادة Hanusch-Krankenhaus;الاستشارة للشباب تحت 18 بشأن السلوك الجنسي ومنع الحمل والحمل;;First Love Ambulanz Hanusch-Krankenhaus;Service de consultations pour jeunes jusqu'à l'âge de 18 ans sur la sexualité, la contraception et la grossesse.;
FL;Sexual Health, Sexual Health without Ecard, Gynecologists, Gynecologists without Ecard;;11-17 years;First Love Ambulanz Donauspital SMZ Ost;Beratungsstelle für Jugendliche zu Sexualität, Verhütung und Schwangerschaft bis zum 18. Geburtstag;Langobardenstraße;122;;;1220;Wien;Österreich;;;;;;http://www.firstlove.at/first_love_oesterreich.htm;;;;First Love Clinic Donauspital SMZ Ost;Counselling for young people under 18 on sexuality, contraception and pregnancy;;First Love Ambulanz Donauspital SMZ Ost;مرکز مشاوره به نوجوانان زیر ۱۸ سال در زمینه روابط جنسی، راههای جلوگیری و پیشگیری از حاملگی.;;First Love عيادة Donauspital SMZ ost;الاستشارة للشباب تحت 18 بشأن السلوك الجنسي ومنع الحمل والحمل;;First Love Ambulanz Donauspital SMZ Ost;Service de consultations pour jeunes jusqu'à l'âge de 18 ans sur la sexualité, la contraception et la grossesse.;
FL;Sexual Health, Sexual Health without Ecard, Gynecologists, Gynecologists without Ecard;;11-17 years;First Love Mobil, Jugendzentrum Ottakring;Beratungsstelle für Jugendliche zu Sexualität, Verhütung und Schwangerschaft bis zum 18. Geburtstag;Ottakringer Straße;200;;;1160;Wien;Österreich;;;;;;http://www.firstlove.at/first_love_oesterreich.htm;;;;First Love-mobile, Jugendzentrum Ottakring;Counselling for young people under 18 on sexuality, contraception and pregnancy;;First Love Mobil, مرکز نوجوانان Ottakring;مرکز مشاوره به نوجوانان زیر ۱۸ سال در زمینه روابط جنسی، راههای جلوگیری و پیشگیری از حاملگی.;;First Love-mobile, Jugendzentrum Ottakring;الاستشارة للشباب تحت 18 بشأن السلوك الجنسي ومنع الحمل والحمل;;First Love Mobil, Jugendzentrum Ottakring;Service de consultations pour jeunes jusqu'à l'âge de 18 ans en ce qui concerne la sexualité, la contraception et la grossesse.;
FL;Sexual Health, Sexual Health without Ecard, Gynecologists, Gynecologists without Ecard;;11-17 years;First Love Teenie Ambulanz;Beratungsstelle für Jugendliche zu Sexualität, Verhütung und Schwangerschaft bis zum 18. Geburtstag;Mariahilferstraße;85-87;;;1060;Wien;Österreich;;;;;;http://www.firstlove.at/first_love_oesterreich.htm;;;;First Love Teenie Clinic;Counselling for young people under 18 on sexuality, contraception and pregnancy;;First Love اورژانس نوجوانان;مرکز مشاوره به نوجوانان زیر ۱۸ سال در زمینه روابط جنسی، راههای جلوگیری و پیشگیری از حاملگی.;;First Love عيادة للمراهقين;الاستشارة للشباب تحت 18 بشأن السلوك الجنسي ومنع الحمل والحمل;;First Love Teenie Ambulanz;Service de consultations pour jeunes jusqu'à l'âge de 18 ans en ce qui concerne la sexualité, la contraception et la grossesse.;
FL;Sexual Health, Sexual Health without Ecard, Gynecologists, Gynecologists without Ecard;;11-17 years;First Love Jugend-Ambulanz Wilhelminenspital;Beratungsstelle für Jugendliche zu Sexualität, Verhütung und Schwangerschaft bis zum 18. Geburtstag;Montleartstraße;37;;;1160;Wien;Österreich;;;;;;http://www.firstlove.at/first_love_oesterreich.htm;;;;First Love Youth Clinic Wilhelminenspital;Counselling for young people under 18 on sexuality, contraception and pregnancy;;First Love نوجوانان-Ambulanz Wilhelminenspital;مرکز مشاوره به نوجوانان زیر ۱۸ سال در زمینه روابط جنسی، راههای جلوگیری و پیشگیری از حاملگی.;;First Love عيادة للشباب  Wilhelminenspital;الاستشارة للشباب تحت 18 بشأن السلوك الجنسي ومنع الحمل والحمل;;First Love Jugend-Ambulanz Wilhelminenspital;Service de consultations pour jeunes jusqu'à l'âge de 18 ans sur la sexualité, la contraception et la grossesse.;
FNV;Sport and Leisure, Day Centres;;11-17 years;Sport- und Freizeitangebote;"Wöchentliches Training: 
Fussball, Volleyball, Laufen, Skaten, Basketball";Harkortstraße;10;;28;1020;Wien;Österreich;;;;;fnv.intern@gmail.com;http://www.fluchtnachvorn.org/ueber-fnv/ ;;;;Sport and Leisure Activities;Weekly training: football, volleyball, runnig, skating, basketball;;امکانات ورزشی و تفریحی;تمرین هفتگی: فوتبال، والیبال، دو، اسکیت، بسکتببال;;رياضة وترفيه;التدريب الأسبوعي: كرة القدم, كرة الطائرة, الجري, التزلج، كرة السلة;;Offres de sport et de loisirs;"Entraînements hebdomadaires : 
Football, volley-ball, courir, skateboard, basket-ball.";https://www.facebook.com/Flucht.nach.Vorn
FNV;Education, Day Centres;;11-17 years;Lernpatenschaften;Buddy-Projekt mit Fokus auf Lernunterstützung;Harkortstraße;10;;28;1020;Wien;Österreich;;;;;fnv.intern@gmail.com;http://www.fluchtnachvorn.org/ueber-fnv/ ;;;;Learning Partnerships;Buddy programme with a focus on learning support;;کمک درسی ;پروژه رفیق، کمک درسی;;الشراكة في التعلم;برنامج الرفاق مع التركيز على دعم التعليم;;Lernpatenschaften - parrainage d'apprentissage;"Projet ""buddy"" axé sur l'aide à l'apprentissage. ";https://www.facebook.com/Flucht.nach.Vorn
FNV;Education, Day Centres, Music;;11-17 years;Instrumentalunterricht;Buddy-Projekt mit Fokus auf Musik-Einzelunterricht;Harkortstraße;10;;28;1020;Wien;Österreich;;;;;fnv.intern@gmail.com;http://www.fluchtnachvorn.org/ueber-fnv/ ;;;;Music Classes;Buddy programme with a focus on individual musical instrument classes;;آموزش موسیقی;پروژه رفیق، تدریس خصوصی موسیقی;;دروس الموسيقى;برنامج الرفاق مع التركيزعلى دروس الآلات الموسيقية الفردية;;Enseignement musical ;"Projet ""buddy"" axé sur l'enseignement musical individuel. ";https://www.facebook.com/Flucht.nach.Vorn
FOODS;Food Distribution;;Free;Foodsharing;An verschiedenen Orten gibt es gratis Lebensmittel abzuholen;;;;;;;;;;;;;https://foodsharing.at/;;;;Foodsharing;Free food/ groceries can be collected from various locations around Vienna;;تقسیم غذا;در مکانهای مختلف مواد غذایی بصورت رایگان قابل دسترس است;;تشارك الطعام;طعام مجاني/ الغذائيات التي يمكن جمعها من مواقع مختلفة في جميع أنحاء فيينا;;Foodsharing;Des collectes de nourriture gratuite et ingrédients sont organisés à divers endroits. ;
FRNDS;Education, Sport and Leisure, Day Centres  ;;Families, 0-5 years, 6-10 years, 11-17 years, 18-26 years;Kinder-, Jugend- und Familienzentrum;Bietet Lernhilfeangebote, Elternbildung, Integrationsbegleitung und ein reichhaltiges Freizeit-, und Kulturprogramm.;Franz-Hochedlinger-Gasse;30-32;;;1020;Wien;Österreich;;;;;info@friends2.at;http://www.friends2.at ;004369915052376;;;Child, Youth and Family Centre;Offers learning support, parental education, integration advice and a rich culture and leisure programme ;;مرکز کودکان، نوجوانان و خانواده;امکانات کمک درسی، آموزش والدین، کمک در زمینه همزیستی و یک برنامه کامل تفریحی و فرهنگی را ارایه میکند.;;مركز الأطفال والشباب والعائلات;يوفر دعم التعليم، والتربية الأبوية، وتقديم المشورة في الإندماج وبرنامج  غني بالثقافة والترفيه;;Centre pour enfants, jeunes et de familles;Offre de soutien pédagogique, formation parentale, conseil d'intégration et un programme culturel et de loisirs varié. ;
